"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","sentiment","duration_min","log_popularity"
TRUE,0.756,0.612,"5",-4.371,"1",0.0317,0.0659,0,0.274,0.452,111.572,4,-0.9928,3.64,8.59794334110135
TRUE,0.557,0.783,"6",-4.893,"0",0.234,0.0171,0.0172,0.151,0.442,177.008,4,-0.9115,4.256,7.54168309988211
FALSE,0.681,0.666,"2",-4.984,"0",0.0491,0.578,0,0.26,0.732,111.401,4,0.9996,3.84866666666667,8.05911813303578
TRUE,0.523,0.87,"7",-4.749,"1",0.063,3.49e-05,4e-05,0.127,0.402,143.974,4,0.9859,3.62621666666667,9.50052555902108
FALSE,0.451,0.931,"9",-3.871,"1",0.0719,0.00076,0.0049,0.361,0.172,122.961,4,-0.9637,5.04733333333333,8.30785392107843
FALSE,0.369,0.639,"0",-4.839,"1",0.0341,0.418,0,0.141,0.345,81.053,4,0.9999,3.41021666666667,8.13197178978512
FALSE,0.621,0.821,"4",-5.553,"1",0.0815,0.0414,0.000483,0.558,0.685,125.842,4,0.9654,3.07466666666667,7.37447226312206
TRUE,0.755,0.713,"11",-4.753,"0",0.15,0.151,0,0.269,0.741,151.047,5,0.9988,3.43488333333333,8.41542621126854
TRUE,0.375,0.862,"11",-3.363,"0",0.255,0.071,0,0.211,0.478,159.841,4,0.7465,5.64755,9.60666076403035
TRUE,0.536,0.89,"0",-5.222,"1",0.0601,0.000354,0.00165,0.133,0.205,115.998,4,0.9979,4.21088333333333,9.24175094495101
TRUE,0.551,0.919,"10",-3.895,"1",0.0529,0.133,8.36e-05,0.0637,0.432,125.025,4,0.9966,3.61045,8.83564692253477
FALSE,0.565,0.453,"8",-7.76,"1",0.0281,0.252,0.000273,0.0793,0.28,126.034,4,-0.9272,4.69045,8.49864727412914
FALSE,0.455,0.908,"2",-5.235,"1",0.0549,0.000186,0.000272,0.379,0.3,106.027,4,-0.8898,4.29245,7.3642936572743
FALSE,0.619,0.497,"9",-7.258,"0",0.0559,0.00433,0,0.0939,0.28,129.064,4,0.946,3.34245,9.50052555902108
TRUE,0.414,0.584,"5",-9.245,"1",0.0285,0.801,6.05e-06,0.617,0.579,162.887,4,0,3.15488333333333,9.31431538281078
FALSE,0.321,0.763,"9",-5.742,"1",0.0415,0.0613,0,0.13,0.355,163.8,4,0.999,3.60466666666667,8.49864727412914
TRUE,0.621,0.888,"8",-6.199,"1",0.0443,0.19,1.7e-05,0.151,0.651,102.986,4,0.998,3.80311666666667,8.93347234367847
TRUE,0.655,0.668,"9",-5.251,"1",0.0302,0.0626,2.78e-06,0.179,0.619,114.881,4,0,3.66355,8.32136077259434
FALSE,0.576,0.515,"6",-6.178,"1",0.0295,0.0788,0,0.118,0.407,95.406,3,0.9994,4.18666666666667,7.8719786646116
TRUE,0.534,0.87,"11",-3.078,"0",0.0425,0.000334,0,0.241,0.462,126.019,4,0.8263,3.586,9.36108525866861
FALSE,0.333,0.698,"3",-6.986,"1",0.039,0.141,0,0.113,0.203,179.979,4,-0.9853,4.28088333333333,8.49864727412914
FALSE,0.568,0.732,"11",-4.896,"0",0.103,0.179,4.92e-06,0.401,0.626,186.048,4,0.9963,4.31111666666667,5.76047781833275
FALSE,0.506,0.444,"6",-4.99,"1",0.0285,0.0538,0,0.123,0.241,133.873,4,0.9857,4.36405,10.5305969067438
FALSE,0.722,0.566,"0",-7.443,"0",0.0837,0.0176,0.125,0.368,0.593,136.022,4,-0.859,4.80645,7.48436864328613
FALSE,0.335,0.584,"6",-7.089,"1",0.0341,0.794,0.000195,0.0869,0.332,78.51,4,0.4678,3.25778333333333,4.93806460126142
FALSE,0.441,0.8,"10",-3.268,"1",0.0365,0.267,0,0.101,0.204,151.011,4,0.7851,4.21333333333333,6.84853591932217
FALSE,0.348,0.893,"0",-4.589,"1",0.0662,0.000484,6.36e-05,0.281,0.392,148.043,4,0.9946,3.13178333333333,5.29831736654804
FALSE,0.715,0.659,"0",-5.706,"1",0.0746,0.018,0,0.0943,0.529,120.031,4,0.9974,3.64578333333333,9.20505369481945
TRUE,0.68,0.687,"9",-6.162,"0",0.0709,0.0161,0,0.261,0.467,150.053,4,0.9987,4.15888333333333,8.41542621126854
TRUE,0.724,0.695,"11",-5.226,"1",0.0622,0.073,0,0.0889,0.235,139,4,-0.8504,3.74,8.50621313057307
TRUE,0.566,0.713,"6",-4.25,"1",0.0418,0.645,0,0.114,0.805,169.861,4,0.9991,3.96911666666667,10.1064024221695
TRUE,0.542,0.905,"9",-5.653,"1",0.054,0.00172,0.0104,0.136,0.374,153.398,4,0.9036,3.38911666666667,8.78182837965684
TRUE,0.51,0.683,"0",-4.338,"1",0.0302,0.166,0,0.0795,0.211,159.918,4,0.8061,3.59355,10.0174978236925
FALSE,0.529,0.715,"6",-6.065,"0",0.0348,0.00012,0.497,0.112,0.592,114.973,4,0.9986,5.40021666666667,7.84105060967212
FALSE,0.462,0.602,"7",-4.167,"1",0.0285,0.142,0,0.156,0.184,75.071,4,0.8395,3.98066666666667,7.83715965000168
TRUE,0.651,0.699,"5",-5.006,"1",0.0265,0.213,0.000265,0.12,0.36,141.938,4,0.9767,3.856,8.26371929029419
TRUE,0.73,0.684,"9",-10.803,"1",0.0351,0.259,1.53e-06,0.111,0.564,139.037,4,0.9595,4.10133333333333,8.43347555764772
FALSE,0.556,0.393,"11",-6.589,"1",0.025,0.238,0,0.0979,0.213,132.746,4,0.9864,3.48111666666667,9.23598862535738
TRUE,0.622,0.882,"9",-5.59,"0",0.119,0.0912,0,0.216,0.762,77.506,4,0.999,4.73645,8.80408495165358
TRUE,0.703,0.813,"11",-4.517,"0",0.0574,0.0884,0,0.219,0.717,124.904,4,0.985,3.97621666666667,9.60666076403035
FALSE,0.334,0.567,"2",-6.83,"1",0.0353,0.423,0,0.0943,0.43,178.679,4,0.9979,3.89845,3.98898404656427
TRUE,0.673,0.683,"1",-5.693,"1",0.115,0.522,0,0.235,0.713,171.86,4,0.999,3.86666666666667,8.4497437710527
TRUE,0.412,0.833,"1",-3.865,"1",0.0352,0.371,1.28e-05,0.208,0.669,179.846,4,0.9638,3.35845,8.78559513640866
FALSE,0.747,0.937,"0",-5.746,"1",0.0453,0.0208,0,0.29,0.739,103.976,4,0.9897,3.74421666666667,8.61842519649028
TRUE,0.61,0.431,"0",-6.73,"1",0.294,0.03,0,0.099,0.463,136.878,3,0.9754,3.59955,7.11761093596941
FALSE,0.464,0.954,"4",-4.536,"1",0.083,0.000528,3.18e-05,0.313,0.758,155.899,4,0.978,3.49511666666667,9.01423424301161
TRUE,0.706,0.87,"11",-4.162,"1",0.188,0.11,0,0.115,0.529,92.07,4,-0.9812,4.394,9.5742270266817
FALSE,0.842,0.734,"1",-5.065,"0",0.0588,0.0427,0,0.106,0.952,137.958,4,0.9985,3.01711666666667,8.3261940934286
TRUE,0.511,0.752,"10",-4.609,"1",0.281,0.051,0,0.29,0.602,96.791,4,0,3.68045,8.42441979126388
FALSE,0.557,0.746,"0",-6.171,"1",0.0337,6.08e-05,0.00546,0.188,0.601,149.035,4,0.9598,3.41911666666667,7.84105060967212
TRUE,0.642,0.79,"4",-5.852,"0",0.0404,0.00264,5.4e-05,0.32,0.446,80.08,4,0.9904,4.912,9.60666076403035
TRUE,0.76,0.524,"1",-7.67,"0",0.0323,0.0542,0.5,0.112,0.112,119.603,4,0.9967,4.50511666666667,9.55911968181679
TRUE,0.83,0.857,"8",-4.194,"0",0.152,0.262,0,0.413,0.607,137.982,4,0.9965,4.01245,8.94962474775422
TRUE,0.446,0.834,"9",-4.014,"0",0.0341,0.0794,0,0.114,0.363,132.034,4,0.4572,3.81378333333333,8.0959035329611
TRUE,0.63,0.504,"6",-6.152,"1",0.0334,0.0953,0,0.308,0.487,89.946,4,-0.3459,4.16445,9.67492022821211
FALSE,0.616,0.47,"5",-6.092,"0",0.0253,0.291,0,0.111,0.325,80.03,4,-0.9266,3.50845,10.1928886012468
FALSE,0.688,0.772,"1",-8.165,"1",0.223,0.0832,1.2e-05,0.304,0.572,94.947,4,0.7298,3.33511666666667,7.29993249276337
FALSE,0.257,0.805,"7",-7.025,"1",0.0559,0.0081,0.494,0.357,0.39,175.251,4,0,4.28181666666667,9.00459013077073
FALSE,0.564,0.773,"6",-6.568,"0",0.115,0.0526,0,0.328,0.588,151.975,4,0.9915,5.49688333333333,8.31990011869214
FALSE,0.775,0.904,"1",-4.08,"0",0.0437,0.0271,0.000303,0.06,0.84,130.009,4,-0.3941,3.66488333333333,7.48680014172527
TRUE,0.742,0.399,"7",-7.677,"0",0.0477,0.00213,0.881,0.162,0.397,119.93,4,-0.9949,4.30866666666667,8.42441979126388
TRUE,0.696,0.643,"0",-5.218,"1",0.0447,0.000153,1.03e-05,0.156,0.332,146.005,4,0.9738,4.47066666666667,8.68413957797248
TRUE,0.557,0.8,"10",-8.477,"1",0.0601,0.00132,0.0012,0.0906,0.582,135.47,4,0.9962,4.08955,7.93880224815448
FALSE,0.467,0.919,"6",-2.255,"0",0.069,0.0149,0,0.0193,0.706,169.987,4,0.4623,3.27445,8.91907856658568
FALSE,0.467,0.752,"11",-3.244,"1",0.232,0.208,0,0.164,0.728,122.775,4,0.6914,4.20733333333333,7.41962036232279
TRUE,0.759,0.585,"1",-8.525,"0",0.0956,0.00264,0,0.0481,0.904,76.034,4,0.9945,4.30378333333333,8.40721090068001
TRUE,0.563,0.8,"6",-3.473,"1",0.0395,0.645,0.000164,0.115,0.428,163.981,4,0.9965,3.86755,8.50952385711133
FALSE,0.413,0.836,"3",-5.593,"1",0.0371,0.0316,0,0.293,0.503,140.515,4,0.9697,3.78466666666667,8.10059491031574
FALSE,0.74,0.916,"7",-4.091,"0",0.115,0.00246,0,0.545,0.498,121.975,4,0.9968,3.23955,8.75636755980297
TRUE,0.55,0.917,"0",-3.159,"1",0.0638,0.00428,0,0.197,0.601,126.115,4,-0.954,2.96378333333333,7.89989532313973
TRUE,0.282,0.866,"10",-4.223,"0",0.0588,0.000705,0.0055,0.101,0.277,163.987,4,0.9779,4.366,8.84685658610812
FALSE,0.555,0.771,"0",-7.292,"1",0.025,0.000462,0,0.22,0.71,110.479,4,0.9876,3.48245,7.74815799382384
TRUE,0.626,0.59,"0",-5.547,"0",0.0366,0.0392,0,0.254,0.192,86.078,4,0.9981,4.854,8.46240507544317
TRUE,0.512,0.864,"7",-4.146,"1",0.0338,0.000821,0,0.0982,0.527,138.018,4,0.9557,3.71378333333333,8.34349435191317
TRUE,0.772,0.843,"11",-7.061,"0",0.058,0.0164,0.00316,0.0895,0.59,124.99,4,-0.9767,3.8109,8.6139165136784
FALSE,0.457,0.638,"7",-5.385,"0",0.028,0.0389,6.57e-05,0.42,0.491,143.833,4,0.0319,3.84311666666667,6.05834407594753
FALSE,0.611,0.936,"7",-3.697,"0",0.11,0.0309,0,0.12,0.697,144.901,4,0.9685,3.35711666666667,8.78580165648652
TRUE,0.48,0.596,"1",-5.844,"1",0.03,0.214,1.06e-05,0.151,0.332,154.769,3,0.7243,4.59778333333333,9.04460057477391
TRUE,0.603,0.849,"5",-6.527,"1",0.0647,0.0782,0.000505,0.0986,0.667,122.557,4,0,5.40978333333333,8.93347234367847
TRUE,0.536,0.705,"11",-5.732,"1",0.0396,0.0882,0,0.192,0.482,130.638,4,-0.9707,4.77466666666667,8.1048545143649
TRUE,0.274,0.792,"2",-4.388,"0",0.0413,0.00833,0,0.131,0.092,179.067,4,-0.9932,3.95578333333333,7.52496589345214
TRUE,0.544,0.404,"3",-8.751,"1",0.0354,0.391,3.98e-06,0.157,0.251,129.518,4,0.963,4.84466666666667,7.18690102041163
TRUE,0.649,0.584,"5",-8.162,"0",0.0319,0.0846,0.00133,0.54,0.254,129.98,4,0.9988,3.02533333333333,7.71495632826859
TRUE,0.55,0.938,"11",-3.556,"0",0.0522,0.00171,2.18e-05,0.555,0.433,133.99,4,0.9874,3.57488333333333,9.38620062323077
FALSE,0.26,0.26,"5",-10.669,"1",0.0329,0.666,0.00447,0.175,0.318,172.655,3,0.9821,3.01178333333333,9.73521090266276
TRUE,0.552,0.648,"2",-6.71,"1",0.0273,0.0533,0.00015,0.144,0.407,142.159,4,0.9945,3.89888333333333,7.04999861220868
FALSE,0.653,0.618,"0",-10.093,"1",0.179,0.129,0.744,0.0653,0.377,112.36,4,-0.806,3.63321666666667,6.28179934796252
TRUE,0.458,0.585,"2",-5.574,"1",0.0342,0.324,0,0.231,0.196,145.977,4,0.9825,4.08955,8.40678291008927
TRUE,0.504,0.957,"0",-2.657,"1",0.0529,0.00298,0,0.187,0.676,135.013,4,-0.9961,3.42711666666667,8.59944883335897
TRUE,0.579,0.809,"4",-5.031,"1",0.206,0.00154,0,0.564,0.258,88.99,4,0.9994,5.49466666666667,9.5742270266817
TRUE,0.57,0.664,"0",-4.718,"0",0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,4,0.9978,3.55866666666667,7.52869012542816
TRUE,0.92,0.553,"6",-5.068,"1",0.191,0.236,0,0.0767,0.947,112.022,5,0.9977,4.78178333333333,9.5742270266817
TRUE,0.572,0.783,"11",-6.398,"1",0.0353,0.0172,0,0.19,0.46,105.975,4,-0.9579,4.25821666666667,7.11096819480747
TRUE,0.683,0.664,"5",-4.233,"0",0.0332,0.538,0,0.0671,0.866,106.991,4,0.9656,4.43845,7.99867136101578
FALSE,0.566,0.829,"0",-5.012,"0",0.0328,0.00201,0.000378,0.116,0.662,139.98,4,-0.9393,2.89088333333333,8.51988955296398
FALSE,0.489,0.868,"6",-3.8,"1",0.13,0.00558,0,0.602,0.658,164.98,4,-0.9856,3.176,7.29369772060144
TRUE,0.665,0.936,"7",-2.97,"1",0.0544,0.0146,0,0.125,0.848,122.003,4,0.9895,3.122,9.63637034403746
FALSE,0.415,0.816,"3",-3.831,"1",0.0333,0.0299,2.09e-05,0.129,0.264,136.017,4,0.9715,3.87111666666667,7.60630450883108
TRUE,0.606,0.885,"7",-4.377,"1",0.0336,0.00825,0,0.0634,0.855,102.992,4,0.9991,4.93911666666667,6.38856140554563
TRUE,0.649,0.515,"10",-8.869,"0",0.0486,0.0018,0,0.0773,0.0766,89.828,4,0.9979,4.56378333333333,9.5742270266817
TRUE,0.711,0.753,"4",-6.461,"0",0.0766,0.028,2.96e-05,0.152,0.588,126.051,4,0.9929,3.906,8.4497437710527
FALSE,0.456,0.95,"0",-3.286,"1",0.0522,0.00476,0,0.157,0.384,164.959,4,0,3.40578333333333,5.71373280550937
TRUE,0.672,0.623,"9",-5.699,"1",0.0297,0.241,0,0.0848,0.617,92.018,4,0.9729,3.58621666666667,7.16604532099947
TRUE,0.568,0.682,"8",-5.781,"1",0.0439,0.256,0,0.231,0.366,92.99,4,0.3612,3.63245,7.1929342212158
FALSE,0.739,0.75,"6",-5.056,"0",0.339,0.24,0,0.155,0.588,93.331,4,0.8922,2.75355,7.07454009662696
FALSE,0.682,0.646,"11",-5.509,"1",0.0839,0.376,0,0.0705,0.253,128.279,4,-0.9953,3.93688333333333,5.34424629843644
FALSE,0.826,0.738,"8",-3.893,"0",0.243,0.185,0,0.104,0.835,91.85,4,-0.1195,3.93666666666667,7.35436233042148
FALSE,0.654,0.874,"5",-4,"0",0.0532,0.0104,0,0.552,0.38,130.018,4,-0.9902,4.53488333333333,9.55911968181679
TRUE,0.392,0.451,"0",-7.109,"1",0.0361,0.174,0,0.103,0.358,169.489,4,0.9854,3.06,7.44736270417358
TRUE,0.597,0.5,"4",-6.216,"1",0.0579,0.127,0,0.214,0.522,79.071,4,-0.8835,3.67821666666667,9.01423424301161
FALSE,0.559,0.961,"7",-4.162,"0",0.0544,0.165,0,0.152,0.697,143.974,4,0.9893,2.53,9.05514748257048
TRUE,0.705,0.693,"11",-7.153,"1",0.155,0.374,1.21e-05,0.65,0.555,137.741,4,0,4.21645,9.31431538281078
TRUE,0.679,0.657,"6",-6.222,"1",0.0423,0.0219,0,0.295,0.363,86.984,4,-0.8787,3.91266666666667,6.90173720665657
FALSE,0.689,0.865,"7",-7.096,"1",0.13,0.000706,8.98e-06,0.463,0.187,121.946,4,0.9979,2.522,8.02812905943176
FALSE,0.676,0.432,"7",-8.035,"0",0.0339,0.0626,0,0.103,0.156,124.597,4,0.8052,4.302,9.5742270266817
TRUE,0.526,0.781,"7",-3.673,"1",0.0369,0.0613,0,0.121,0.358,142.06,4,0.9032,4.74511666666667,9.60329727459671
TRUE,0.67,0.765,"11",-5.019,"1",0.352,0.0731,0,0.0567,0.383,148.126,4,-0.9974,5.34821666666667,9.5742270266817
FALSE,0.285,0.462,"5",-6.166,"0",0.0291,0.428,5.61e-06,0.122,0.0923,142.365,4,0.9048,5.24533333333333,7.83715965000168
TRUE,0.67,0.766,"9",-6.755,"1",0.0252,0.0586,0,0.0914,0.804,111.028,4,0.8658,3.10445,9.21117638605537
TRUE,0.359,0.835,"9",-2.845,"0",0.0435,0.0525,0,0.171,0.289,162.014,4,0.9923,4.17555,9.0656870418004
TRUE,0.707,0.724,"11",-3.887,"0",0.051,0.0448,0,0.072,0.659,108.984,4,0.9592,4.16845,8.27798377241523
TRUE,0.885,0.474,"1",-8.133,"0",0.25,0.0209,0,0.0895,0.794,150.072,4,0.9906,3.63155,7.69336768721418
FALSE,0.707,0.885,"11",-2.635,"0",0.174,0.0303,0,0.311,0.405,92.435,4,-0.8543,3.26133333333333,7.41867180770705
FALSE,0.39,0.715,"0",-3.448,"1",0.0342,0.311,0,0.212,0.379,153.655,4,0.997,3.92955,7.11395610956603
FALSE,0.754,0.454,"3",-13.65,"1",0.0707,0.761,2.76e-06,0.133,0.854,120.054,4,-0.9859,3.78066666666667,6.78426850790907
TRUE,0.672,0.82,"11",-4.456,"1",0.0459,0.0368,0.000188,0.184,0.438,120.005,4,0.999,4.64288333333333,9.20505369481945
FALSE,0.831,0.489,"0",-6.475,"0",0.0533,0.0483,1.33e-05,0.074,0.376,120.054,4,0.3911,2.87333333333333,8.50621313057307
TRUE,0.447,0.848,"2",-6.175,"1",0.222,0.033,7.46e-05,0.65,0.485,172.253,4,0.7713,3.42,7.69938940625674
FALSE,0.558,0.926,"11",-4.472,"0",0.236,0.00756,0,0.365,0.348,107.262,5,0,4.15888333333333,9.5742270266817
TRUE,0.529,0.659,"7",-5.318,"1",0.0629,0.0232,0,0.114,0.36,138.196,4,-0.9993,4.29045,7.99867136101578
FALSE,0.474,0.8,"2",-10.472,"1",0.0775,0.000769,0.0309,0.131,0.156,133.94,4,0.6551,4.72021666666667,9.69412922867641
TRUE,0.535,0.691,"1",-5.544,"1",0.355,0.149,0,0.159,0.813,170.013,4,0,4.03466666666667,9.20505369481945
FALSE,0.509,0.629,"0",-6.434,"1",0.0335,0.209,1.99e-06,0.369,0.237,80.012,4,-0.9696,3.48845,9.17051220163086
FALSE,0.489,0.748,"2",-5.488,"1",0.0311,0.033,0,0.144,0.385,147.998,4,0.8338,4.37711666666667,9.24175094495101
TRUE,0.496,0.821,"4",-4.474,"1",0.051,0.0995,1.04e-06,0.121,0.405,161.986,4,0.9725,3.42533333333333,7.17625453201714
TRUE,0.578,0.752,"9",-5.264,"1",0.033,0.0275,0,0.125,0.405,149.689,4,-0.3865,3.05511666666667,8.79471886178363
TRUE,0.548,0.617,"0",-7.093,"1",0.0284,0.0848,5.13e-05,0.113,0.339,76.367,4,0.9344,4.54311666666667,8.91157038853891
FALSE,0.486,0.765,"4",-4.23,"0",0.128,0.0239,3.02e-05,0.11,0.386,141.933,4,-0.9687,4.37066666666667,8.57501388589994
TRUE,0.458,0.621,"7",-4.553,"1",0.0306,0.374,0,0.0999,0.34,145.904,4,-0.9964,3.99178333333333,8.83564692253477
FALSE,0.486,0.948,"5",-4.239,"1",0.0604,0.000254,0.000688,0.076,0.171,120.82,4,0.9751,3.20045,5.29330482472449
FALSE,0.585,0.793,"0",-5.478,"0",0.247,0.0683,0,0.276,0.573,150.182,4,0.8463,4.41,8.78341016452156
FALSE,0.6,0.765,"0",-5.764,"1",0.0386,0.0404,0,0.258,0.387,105.025,4,-0.9946,4.32088333333333,7.68845535654994
TRUE,0.766,0.692,"1",-4.672,"1",0.0289,0.0825,0,0.0384,0.691,102.028,4,0.9591,3.41933333333333,8.65652025663734
TRUE,0.7,0.864,"7",-3.629,"1",0.0283,0.0212,0,0.0956,0.887,102.997,4,0.9992,4.95978333333333,8.94654408265036
FALSE,0.402,0.732,"5",-4.665,"1",0.0484,0.0033,0,0.108,0.472,161.032,4,0.9955,4.05228333333333,10.5305969067438
FALSE,0.506,0.626,"1",-6.066,"1",0.0287,0.156,0,0.228,0.321,148.035,4,0.9458,4.38961666666667,10.5305969067438
FALSE,0.788,0.571,"6",-6.135,"1",0.0296,0.106,0,0.0934,0.797,115.99,4,-0.1856,4.23758333333333,10.5305969067438
FALSE,0.857,0.787,"7",-4.222,"0",0.106,0.128,0,0.352,0.842,122.074,4,0.9518,3.95288333333333,8.94962474775422
TRUE,0.83,0.746,"5",-6.286,"0",0.0579,0.00456,0,0.26,0.646,125.992,4,0.9485,3.67511666666667,8.6795671104005
TRUE,0.635,0.647,"5",-5.864,"1",0.0366,0.192,0,0.154,0.201,104.058,4,0.9972,4.37821666666667,8.50952385711133
TRUE,0.949,0.79,"8",-5.957,"1",0.0756,0.00437,0,0.0816,0.807,117.002,4,-0.9991,4.10088333333333,8.94962474775422
FALSE,0.525,0.904,"4",-5.488,"1",0.0532,0.00257,0.000648,0.12,0.803,151.988,4,0.4137,4.74245,7.93880224815448
TRUE,0.667,0.673,"4",-6.006,"1",0.0536,0.117,0,0.343,0.706,151.834,4,-0.9805,3.81733333333333,7.56190172219235
FALSE,0.564,0.589,"9",-6.502,"0",0.0473,0.0279,0.000559,0.134,0.781,170.016,4,-0.9955,3.94411666666667,6.38856140554563
FALSE,0.566,0.749,"2",-4.435,"1",0.0507,0.0574,0,0.388,0.503,134.909,4,0.9789,4.11578333333333,8.43527789821497
FALSE,0.747,0.983,"5",-3.883,"0",0.181,0.112,0,0.706,0.553,114.993,4,0,4.51221666666667,4.35670882668959
FALSE,0.439,0.548,"4",-6.694,"1",0.0291,0.0727,0,0.0921,0.298,76.042,4,0.9916,4.14933333333333,7.52869012542816
FALSE,0.739,0.836,"4",-4.433,"1",0.0307,0.031,0,0.494,0.858,120.001,4,0.921,3.17045,10.0141666268259
FALSE,0.334,0.982,"4",-2.293,"0",0.0619,9.11e-05,0.149,0.106,0.501,126.883,4,-0.5742,7.93778333333333,9.89518316637251
FALSE,0.663,0.977,"0",-3.024,"1",0.0575,0.00137,1.77e-05,0.173,0.746,129.975,4,0.9739,3.65421666666667,9.24175094495101
FALSE,0.657,0.698,"9",-5.47,"1",0.17,0.288,0,0.14,0.788,140.098,4,0.9986,4.76711666666667,6.51767127291227
FALSE,0.556,0.638,"0",-5.3,"1",0.0297,0.179,0,0.273,0.517,136.057,3,0.9998,4.09621666666667,4.35670882668959
TRUE,0.618,0.955,"4",-3.836,"1",0.0798,0.00221,3.09e-06,0.486,0.79,150.034,4,-0.9953,2.99911666666667,8.51988955296398
TRUE,0.66,0.623,"7",-7.321,"0",0.152,0.0851,0,0.0841,0.736,179.986,4,0.9871,3.34533333333333,8.94962474775422
FALSE,0.705,0.761,"10",-6.772,"1",0.0461,0.22,2.37e-05,0.108,0.337,79.992,4,-0.8957,4.124,7.92612113552259
FALSE,0.408,0.494,"0",-8.291,"1",0.0475,0.266,0.00297,0.11,0.135,161.701,4,0.997,4.56845,8.57501388589994
FALSE,0.538,0.773,"11",-4.659,"1",0.0281,0.0268,0,0.0829,0.611,94.053,4,0.9855,3.45555,7.10043962281164
TRUE,0.654,0.77,"9",-6.091,"0",0.0353,0.00342,0,0.0887,0.272,137.616,4,0.9608,5.35488333333333,9.55911968181679
TRUE,0.592,0.515,"5",-6.486,"1",0.0299,0.458,1.28e-06,0.116,0.269,141.949,4,0.9948,3.64088333333333,8.12444685571585
FALSE,0.67,0.922,"9",-3.983,"1",0.0423,0.0433,0,0.35,0.963,130.029,4,-0.8572,2.74845,5.57594910314632
FALSE,0.578,0.727,"10",-4.872,"1",0.0332,0.0304,1.99e-05,0.172,0.885,170.593,4,0.9986,3.864,6.96466057437056
FALSE,0.82,0.788,"4",-6.747,"1",0.0486,0.127,0,0.117,0.933,133.019,4,0.9393,2.468,7.58375630070711
FALSE,0.481,0.69,"5",-4.177,"1",0.0363,0.0516,1.89e-06,0.173,0.459,128.003,4,0.8977,4.84666666666667,9.38620062323077
TRUE,0.568,0.621,"11",-6.395,"1",0.0261,0.356,0.000577,0.274,0.346,136.094,4,0.8053,2.93711666666667,8.66470369215167
TRUE,0.505,0.763,"3",-5.386,"1",0.0297,0.14,0,0.0949,0.446,156.024,4,0.7563,3.93178333333333,7.83042561782033
TRUE,0.737,0.624,"7",-6.487,"1",0.0398,0.251,0.00295,0.101,0.651,107.959,4,0.6799,3.88711666666667,8.19481231470147
TRUE,0.708,0.47,"9",-7.59,"1",0.0659,0.248,0,0.0852,0.536,82.007,4,0.993,3.82355,9.60666076403035
TRUE,0.699,0.76,"5",-3.173,"1",0.0677,0.00223,0,0.132,0.696,129.996,4,0.9961,2.994,9.62762025839333
TRUE,0.726,0.881,"9",-3.892,"0",0.0391,0.203,0,0.108,0.682,110.019,4,0.9993,3.39066666666667,8.43527789821497
TRUE,0.671,0.685,"11",-5.762,"0",0.05,0.00165,0,0.398,0.368,118.449,4,0.9987,4.09466666666667,8.59794334110135
FALSE,0.606,0.768,"2",-4.269,"0",0.0326,0.00806,5.21e-06,0.378,0.541,120.054,4,0.9979,3.90821666666667,9.38620062323077
TRUE,0.63,0.726,"7",-5.372,"1",0.177,0.00867,0,0.0864,0.327,133.317,4,0.9396,4.23066666666667,7.40306109109009
FALSE,0.698,0.828,"2",-5.248,"0",0.0756,0.0229,0,0.0836,0.484,124.964,4,0.9989,4.40733333333333,8.40721090068001
FALSE,0.329,0.953,"11",-2.416,"0",0.0874,4.47e-05,0.558,0.302,0.0374,136.922,4,0.9972,4.99911666666667,6.38856140554563
TRUE,0.653,0.865,"7",-6.395,"1",0.0325,0.0075,1.18e-06,0.0629,0.828,116.966,4,0.9966,3.79555,8.93347234367847
TRUE,0.633,0.842,"11",-1.928,"1",0.183,0.0114,0,0.179,0.336,176.029,4,0,4.35221666666667,8.94962474775422
TRUE,0.667,0.954,"2",-3.462,"1",0.0817,0.0296,0,0.331,0.807,114.03,4,0.7112,2.91821666666667,9.01423424301161
TRUE,0.414,0.578,"8",-6.383,"1",0.0287,0.0541,0,0.124,0.281,154.96,3,0.9274,3.60245,8.0959035329611
FALSE,0.524,0.57,"7",-6.765,"0",0.301,0.526,0,0.288,0.785,66.755,4,0.9984,3.92778333333333,8.33455158341136
TRUE,0.709,0.725,"4",-4.999,"1",0.0556,0.208,4.54e-05,0.158,0.759,97.046,4,0.9841,3.556,9.04460057477391
TRUE,0.726,0.28,"6",-11.744,"0",0.941,0.83,0,0.144,0.591,118.747,4,0.6898,1.3545,10.5305969067438
FALSE,0.427,0.767,"6",-5.783,"1",0.143,0.0788,0,0.095,0.651,76.711,4,0.997,3.49733333333333,8.32336569443608
FALSE,0.768,0.808,"0",-4.699,"1",0.262,0.0545,0,0.116,0.696,100.03,4,0.9965,4.03133333333333,7.87976449961264
TRUE,0.674,0.695,"6",-8.636,"0",0.278,0.0387,0.00202,0.194,0.773,151.486,4,-0.9947,3.69733333333333,9.5742270266817
TRUE,0.609,0.751,"1",-4.198,"1",0.488,0.00312,0,0.228,0.653,60.896,3,0.9787,3.74245,9.20505369481945
FALSE,0.602,0.71,"5",-5.882,"0",0.0966,0.00844,0,0.285,0.292,75.096,4,-0.9944,5.20778333333333,8.41542621126854
