"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","time_signature","sentiment","scaled_duration","scaled_tempo","scaled_popularity"
FALSE,0.332,0.586,"3",-6.307,"0",0.0362,0.0014,0.0108,0.063,0.228,4,0.7893,0.383487325932199,0.373295217954776,0.0478602780263057
FALSE,0.653,0.826,"2",-5.352,"1",0.0315,0.0353,0,0.193,0.669,4,0.8739,0.308878020721821,0.571052274524299,0.00726913134747836
FALSE,0.708,0.601,"7",-3.75,"1",0.0306,0.101,0,0.0979,0.742,4,0.7274,0.349730482690903,0.556581218974721,0.330123812332656
FALSE,0.337,0.273,"10",-9.258,"0",0.042,0.847,0,0.121,0.556,4,0.9967,0.268031368880664,0.802406696079762,0.00415285994344304
TRUE,0.72,0.863,"2",-4.226,"1",0.0562,0.0174,0,0.178,0.363,4,-0.8882,0.363578922598928,0.654917024193284,0.0331881820232126
TRUE,0.632,0.926,"4",-3.463,"1",0.0322,0.047,0.000169,0.116,0.889,4,0.9977,0.362047953890825,0.524279839241685,0.139760388810544
TRUE,0.674,0.943,"0",-3.413,"1",0.0408,0.0159,0,0.504,0.856,4,0.9943,0.298659458234622,0.552361079270318,0.228020564066088
TRUE,0.553,0.472,"8",-12.819,"1",0.501,0.0117,0,0.398,0.652,4,0.9982,0.398757794649744,0.687017222100058,0.0315400496174598
FALSE,0.632,0.468,"0",-8.089,"1",0.0412,0.541,0,0.165,0.669,4,0.9988,0.27243689837941,0.608467415562116,0.0882835134713138
FALSE,0.325,0.855,"8",-4.603,"1",0.0755,0.0563,0.000299,0.298,0.497,4,0.9992,0.308847517550218,0.783851181592331,0.0882835134713138
FALSE,0.36,0.357,"8",-6.63,"1",0.0303,0.846,0,0.0698,0.21,4,0.998,0.19717685884149,0.321689740194725,0.0882835134713138
FALSE,0.639,0.801,"5",-5.115,"1",0.0318,0.145,0,0.2,0.608,4,0.9988,0.319111108528832,0.616912373618045,0.0882835134713138
FALSE,0.827,0.765,"5",-6.793,"0",0.0366,2.96e-05,3.27e-06,0.131,0.545,4,0.9574,0.297787939045948,0.519381295704534,0.0304557519820961
TRUE,0.429,0.864,"2",-5.975,"1",0.604,0.081,0,0.331,0.332,5,0.9675,0.443777570872667,0.471757346645644,0.402427670119071
TRUE,0.422,0.52,"11",-10.231,"1",0.343,0.00204,0.00413,0.411,0.184,4,0.9999,0.356237825966333,0.887211853820349,0.0941411302525789
FALSE,0.596,0.74,"0",-5.552,"1",0.0486,0.00724,0,0.357,0.527,4,-0.9308,0.266238944415959,0.416095481830474,0.0882835134713138
TRUE,0.769,0.678,"5",-3.725,"1",0.0315,0.427,8.04e-06,0.0939,0.581,4,0.9988,0.261320671127877,0.500385988387598,0.0294506080741139
TRUE,0.667,0.878,"10",-4.797,"1",0.0445,0.13,0,0.16,0.816,4,-0.7136,0.27049631565263,0.500727529627533,0.0491696448708385
FALSE,0.466,0.505,"10",-7.27,"1",0.0822,0.401,0,0.188,0.271,4,0.9731,0.381744287554851,0.432101133636198,0.0882835134713138
FALSE,0.457,0.906,"5",-2.278,"0",0.342,0.249,0,0.182,0.54,5,-0.9953,0.519580857371527,0.486672873671849,0.402427670119071
TRUE,0.542,0.914,"0",-4.747,"0",0.113,0.0161,0,0.744,0.576,4,-0.9955,0.42427442396213,0.720478906319449,0.119737301188005
FALSE,0.56,0.925,"0",-5.48,"1",0.0362,0.0372,0,0.104,0.178,4,-0.8867,0.493647351380559,0.631659469347843,0.0802447717577573
FALSE,0.484,0.261,"7",-10.951,"1",0.0267,0.664,1.09e-05,0.17,0.215,1,0.9921,0.227099017652621,0.365004655253887,0.0882835134713138
FALSE,0.279,0.574,"11",-6.282,"1",0.0324,0.192,0,0.0981,0.465,4,0.9991,0.350273729651843,0.831348807178916,0.0882835134713138
TRUE,0.673,0.886,"1",-4.44,"0",0.0431,0.185,0,0.0826,0.795,4,0.9746,0.314869715143953,0.453884914638083,0.0513913707256987
TRUE,0.442,0.83,"9",-4.02,"1",0.146,0.128,0,0.129,0.578,4,0.9976,0.313379417331321,0.4179809766208,0.0579795631581687
FALSE,0.573,0.886,"0",-5.6,"1",0.0865,0.288,0,0.0936,0.536,4,-0.8254,0.327207521791611,0.70216200283526,0.0882835134713138
TRUE,0.452,0.563,"4",-6.607,"1",0.0272,0.144,0,0.143,0.209,3,0.5833,0.388774542343486,0.644319888461053,0.0541642812118689
TRUE,0.846,0.438,"11",-4.981,"1",0.141,0.2,9.43e-05,0.0939,0.512,4,0.3085,0.344947294877065,0.397745827816429,0.0115889731267674
FALSE,0.564,0.727,"10",-6.442,"0",0.0303,0.000389,0,0.289,0.614,4,0.5499,0.310899945239544,0.586735099678577,0.0882835134713138
FALSE,0.263,0.127,"10",-14.331,"0",0.0438,0.952,1.56e-05,0.0921,0.161,4,0.983,0.306484248016931,0.362590473338729,0.0882835134713138
FALSE,0.445,0.675,"10",-7.764,"1",0.106,0.156,2.48e-05,0.659,0.448,4,0.9881,0.36911742704295,0.7200718640198,0.0882835134713138
FALSE,0.491,0.421,"6",-7.044,"1",0.0285,0.765,4.85e-05,0.0663,0.0838,4,0.9753,0.384843990802567,0.476253526530269,0.0882835134713138
TRUE,0.681,0.593,"5",-9.327,"1",0.0251,0.435,0.000117,0.106,0.731,4,0.9972,0.363674789709682,0.538315780608879,0.0423570028278482
TRUE,0.68,0.523,"8",-10.717,"1",0.038,0.0124,0.0155,0.422,0.372,4,0.2523,0.277291260260323,0.523531255702101,0.0342377821342447
FALSE,0.363,0.71,"2",-3.08,"1",0.0308,0.216,0,0.121,0.383,4,0.9952,0.295928698110111,0.795898697932506,0.000325289290609115
FALSE,0.606,0.74,"8",-5.401,"1",0.056,0.131,0,0.0797,0.485,4,0.9842,0.296916419857274,0.620304392781783,0.0882835134713138
FALSE,0.3,0.513,"4",-6.135,"1",0.0304,0.283,3.88e-06,0.138,0.194,3,0.2803,0.387400447089344,0.647122398087369,0.0882835134713138
TRUE,0.633,0.673,"6",-6.403,"0",0.258,0.297,0,0.206,0.659,4,0,0.30671665313391,0.405998961340339,0.279021105732995
FALSE,0.692,0.811,"0",-5.183,"1",0.285,0.0794,0,0.151,0.406,4,-0.9991,0.30706526080938,0.700805195169765,0.104650211778818
TRUE,0.581,0.717,"4",-4.433,"1",0.0318,0.0298,0.000186,0.243,0.316,4,-0.9144,0.343436661616697,0.504751166152795,0.140065231345743
FALSE,0.909,0.779,"0",-4.004,"0",0.136,0.409,0.000719,0.0398,0.955,4,0.998,0.29639350834407,0.514758792347605,0.0882835134713138
FALSE,0.618,0.752,"0",-4.828,"1",0.0302,0.00863,0.000175,0.127,0.679,4,0.9875,0.32104878619165,0.542521884371915,0.0882835134713138
FALSE,0.716,0.735,"5",-4.322,"0",0.027,0.276,0,0.692,0.923,4,-0.9864,0.306291061263441,0.435025288087697,0.0882835134713138
FALSE,0.828,0.909,"11",-5.836,"0",0.0687,0.0879,0,0.193,0.792,4,0.2518,0.327458809824345,0.561461047923382,0.0882835134713138
FALSE,0.345,0.841,"3",-4.348,"0",0.367,0.0435,0,0.578,0.461,4,-0.9018,0.395011714670428,0.338504797952624,0.402427670119071
FALSE,0.565,0.799,"7",-5.392,"1",0.228,0.275,3.2e-05,0.129,0.663,5,-0.9984,0.37589639379885,0.424236327823447,0.104650211778818
FALSE,0.411,0.986,"8",-2.522,"0",0.0583,0.000264,0.00148,0.371,0.649,4,-0.488,0.299163486832071,0.776566528022757,0.0213664463373872
FALSE,0.501,0.666,"6",-7.312,"0",0.414,0.0596,0,0.123,0.392,4,0.9929,0.353913774796537,0.766947229539107,0.0241726086177085
FALSE,0.508,0.883,"6",-4.567,"1",0.329,0.0617,0,0.158,0.717,4,0.9992,0.402855387368491,0.812054066446146,0.0882835134713138
TRUE,0.834,0.42,"8",-5.158,"1",0.0729,0.177,0,0.356,0.143,4,0.9975,0.342932633019247,0.575805780000655,0.00976735309935636
FALSE,0.729,0.804,"5",-5.183,"0",0.0329,0.00363,3.12e-06,0.11,0.749,4,-0.792,0.323856530511161,0.570893200522137,0.0882835134713138
FALSE,0.791,0.721,"6",-5.588,"0",0.094,0.259,0,0.104,0.66,4,0.99,0.307123362088625,0.40719201635655,0.0882835134713138
FALSE,0.425,0.684,"10",-4.754,"0",0.0293,0.224,0,0.0878,0.313,4,0.4898,0.329299167844428,0.80468519722837,0.0882835134713138
TRUE,0.625,0.613,"6",-6.005,"0",0.173,0.0209,0,0.0286,0.738,4,0.9994,0.303502199859685,0.449304519105256,0.402427670119071
TRUE,0.63,0.694,"10",-4.501,"1",0.0242,0.144,0,0.0835,0.49,4,0.9976,0.379731078229015,0.439951903507582,0.032805270058267
FALSE,0.336,0.404,"8",-7.52,"1",0.0321,0.462,3.93e-06,0.304,0.0872,4,0.9983,0.323003894238241,0.354641451877775,0.0882835134713138
TRUE,0.453,0.411,"1",-7.539,"1",0.0276,0.235,0.00021,0.101,0.28,4,0.9947,0.332125795079693,0.3544168768159,0.242873032120269
FALSE,0.711,0.882,"1",-2.77,"0",0.0334,0.017,0,0.111,0.814,4,0.9554,0.28603259772272,0.561353439039567,0.138640705207906
TRUE,0.545,0.686,"10",-4.081,"1",0.0665,0.00265,0,0.477,0.486,4,0.9795,0.270887046755552,0.598848117078466,0.118159527651036
FALSE,0.761,0.779,"8",-6.126,"1",0.115,0.000244,0.818,0.0992,0.308,4,-0.9907,0.256052337632344,0.851551205453431,0.0341336895612498
FALSE,0.74,0.81,"8",-5.231,"1",0.0755,0.0266,2.4e-05,0.0433,0.436,4,0.9785,0.343727168012922,0.608093123792324,0.0202841727242761
FALSE,0.687,0.631,"9",-5.612,"1",0.129,0.063,0,0.108,0.853,4,0.9775,0.27925363096682,0.870560548711734,0.119737301188005
TRUE,0.541,0.812,"4",-3.764,"1",0.0336,0.203,0,0.42,0.607,4,0.9954,0.292869665757866,0.659951248496985,0.0252988324283062
TRUE,0.535,0.725,"10",-5.108,"1",0.0275,0.0203,1.45e-05,0.176,0.292,4,0.9947,0.315761569780363,0.367222333989904,0.0425163945802467
TRUE,0.703,0.836,"5",-4.619,"1",0.0283,0.00388,0,0.16,0.552,4,0.9994,0.319789440964016,0.60816330349916,0.147426889424773
TRUE,0.69,0.621,"8",-3.583,"1",0.06,0.321,2.81e-05,0.0884,0.497,3,0.9558,0.338807442192858,0.312804989309291,0.0037386582467341
TRUE,0.514,0.255,"5",-12.037,"1",0.0283,0.898,0.000235,0.0994,0.298,4,0.5773,0.33090566821555,0.467167593818571,0.0971694530706346
FALSE,0.663,0.83,"7",-4.584,"1",0.039,0.246,1.41e-06,0.285,0.866,4,0.9668,0.252294637397179,0.458610348231705,0.0373147090240826
TRUE,0.476,0.84,"2",-2.259,"1",0.058,0.11,0,0.046,0.648,4,0.5531,0.257465651249976,0.731057327463191,0.118719314376919
TRUE,0.879,0.567,"7",-6.509,"1",0.0588,0.186,0,0.622,0.948,4,0.9984,0.281403378298882,0.52622147779748,0.0355931541784494
FALSE,0.758,0.646,"0",-3.662,"1",0.0721,0.356,0,0.473,0.877,4,-0.9998,0.271293755710266,0.599007191080627,0.00634964695268993
TRUE,0.567,0.862,"5",-5.887,"1",0.0452,0.0382,0.000162,0.0973,0.661,4,0.9981,0.397296547476734,0.608130552969303,0.0618413976162801
TRUE,0.615,0.913,"10",-5.077,"0",0.0816,0.178,0,0.0773,0.45,4,0.996,0.273076012451104,0.607962121672897,0.0655320576210221
FALSE,0.343,0.65,"1",-4.624,"1",0.0909,0.0299,0,0.646,0.315,5,0.9822,0.346999722566392,0.798631027851986,0.123997386119834
TRUE,0.353,0.532,"6",-5.318,"1",0.0306,0.153,0,0.124,0.282,4,0.9718,0.351842464191455,0.700440260694218,0.00533257577071876
FALSE,0.513,0.496,"11",-6.049,"1",0.0511,0.46,0,0.106,0.676,4,0.9989,0.271468059548001,0.529023987423797,0.0415220936486182
FALSE,0.605,0.629,"10",-5.051,"1",0.0278,0.434,0,0.097,0.308,4,0.9326,0.350602001879576,0.467364096997712,0.0360536192409338
FALSE,0.616,0.741,"7",-4.155,"1",0.131,0.143,0,0.347,0.593,3,0.9987,0.470523042241083,0.903301721274276,0.0218854634721813
TRUE,0.674,0.882,"3",-2.771,"0",0.0477,0.000441,6.47e-05,0.068,0.682,4,0.34,0.298833762072356,0.575548454408923,0.0214690931802016
TRUE,0.626,0.799,"11",-6.612,"0",0.046,0.000358,0.00155,0.36,0.369,4,0.9928,0.398303152139652,0.463148635940431,0.135674910220156
TRUE,0.626,0.52,"9",-8.077,"0",0.0892,0.175,0,0.13,0.257,4,0.9952,0.408587078566002,0.362445435277935,0.0490362762616887
TRUE,0.6,0.624,"8",-3.631,"1",0.0334,0.385,0,0.125,0.529,4,0.9948,0.329046427279713,0.421246672312234,0.0155184677573255
TRUE,0.694,0.719,"7",-4.538,"1",0.0484,0.00131,1.47e-05,0.0714,0.352,4,0.9994,0.398207285028898,0.608041658673978,0.0377913869178768
TRUE,0.624,0.86,"0",-3.129,"0",0.043,0.0119,0,0.0598,0.521,4,0.9972,0.290060468906374,0.514735399111993,0.0181815027497788
TRUE,0.682,0.889,"0",-4.166,"1",0.0804,0.00564,0,0.36,0.827,4,0.9897,0.27952525444729,0.645751554480506,0.090525840981246
FALSE,0.692,0.783,"7",-4.271,"0",0.224,0.687,0,0.244,0.879,4,-0.9986,0.269482448329806,0.35556782400801,0.000355649624399299
FALSE,0.833,0.748,"11",-7.116,"1",0.0856,0.0115,0,0.0235,0.746,4,0.9998,0.300402496611969,0.458685206585664,0.0159868843358026
TRUE,0.667,0.569,"2",-10.418,"1",0.0432,0.00147,0.0826,0.346,0.606,4,0.9912,0.390781941541398,0.584943177830698,0.000190836383824014
FALSE,0.571,0.77,"0",-5.498,"1",0.0314,0.0534,1.02e-06,0.129,0.613,4,0.9953,0.349072485703454,0.664349176792039,0.0138876841137385
TRUE,0.596,0.505,"7",-7.892,"1",0.0619,0.732,1.97e-05,0.106,0.335,4,0.9911,0.36202907097507,0.402817481297108,0.0320662954031563
FALSE,0.753,0.824,"0",-4.301,"1",0.0385,0.00092,0.000134,0.141,0.938,4,-0.9946,0.26188134847259,0.551851106733977,0.138640705207906
TRUE,0.562,0.825,"5",-5.794,"1",0.0269,0.00493,0.000629,0.57,0.694,4,0.6686,0.380447176495708,0.45635524031871,0.049686854842907
FALSE,0.2,0.882,"7",-7.177,"1",0.072,0.00129,0.607,0.204,0.275,4,-0.7613,0.473253802365594,0.800142230872521,0.0084951105405296
TRUE,0.507,0.875,"7",-7.697,"1",0.0389,0.00257,0,0.346,0.647,4,0.9887,0.397257329113244,0.748953152706364,0.0783826712852927
FALSE,0.7,0.775,"1",-3.94,"1",0.0809,0.00735,0,0.082,0.751,4,0.9898,0.39642502828806,0.631299213519419,0.135547806441788
TRUE,0.635,0.955,"7",-2.442,"1",0.18,0.0554,0,0.623,0.552,4,0.9958,0.390285175603854,0.486541871552422,0.0238241876442116
TRUE,0.705,0.75,"1",-4.558,"1",0.0524,0.0632,0,0.146,0.392,4,-0.9942,0.351435755236741,0.363755456472207,0.0228960288683402
FALSE,0.672,0.747,"7",-7.708,"1",0.0904,0.0428,0,0.102,0.742,4,0,0.312507898142647,0.795281116512349,0.00301434742631113
TRUE,0.688,0.853,"10",-5.814,"1",0.0493,0.386,0,0.0862,0.743,4,0.931,0.389743381174895,0.486546550199544,0.279021105732995
FALSE,0.402,0.479,"8",-7.75,"1",0.0916,0.881,2.75e-06,0.111,0.257,4,0.8549,0.350525017684577,0.856253245811441,0.135547806441788
TRUE,0.622,0.932,"11",-4.66,"0",0.0498,0.105,2.37e-06,0.328,0.519,4,0.9895,0.255878033794609,0.505532500222236,0.233897939159819
TRUE,0.498,0.634,"3",-5.214,"1",0.0288,0.166,0,0.3,0.36,4,0.8682,0.33838185032239,0.674211764926054,0.0278745040112816
TRUE,0.525,0.3,"5",-8.005,"1",0.0286,0.578,8.3e-06,0.116,0.206,4,0.979,0.343708285097167,0.378937666384388,0.0920978315974931
FALSE,0.708,0.771,"5",-6.99,"0",0.131,0.209,5.32e-06,0.277,0.494,4,0.9967,0.36541782808703,0.598927654079546,0.0218854634721813
TRUE,0.506,0.632,"10",-5.983,"1",0.0392,0.596,0,0.141,0.483,4,0.9981,0.280024925448796,0.654809415309469,0.0291545948196596
FALSE,0.434,0.702,"9",-4.681,"1",0.0305,0.00346,0,0.232,0.15,4,0.9884,0.33853727124437,0.74830282075635,0.0589588044004171
TRUE,0.419,0.836,"6",-3.007,"1",0.0377,0.129,0,0.0508,0.513,4,-0.8391,0.266452466617184,0.8465731249152,0.151633964249984
FALSE,0.661,0.641,"1",-7.133,"0",0.0465,0.194,0,0.297,0.581,4,0.9929,0.311064081353411,0.542592064078751,0.0591901212292948
TRUE,0.545,0.781,"10",-3.616,"1",0.185,0.0139,0,0.161,0.277,4,0.9997,0.337723853334941,0.702250897130586,0.0332944431914783
TRUE,0.762,0.748,"0",-4.15,"0",0.033,0.0266,0,0.348,0.851,4,0.9892,0.289093082606946,0.514693291287891,0.0533570818610981
TRUE,0.659,0.492,"8",-9.788,"1",0.0372,0.0859,0,0.198,0.924,4,0.9991,0.347612691062425,0.573302703790172,0.0146944015544491
FALSE,0.673,0.84,"0",-4.81,"1",0.0535,0.0214,0.00259,0.321,0.398,4,-0.9999,0.317930200028179,0.575833851883389,0.000772019916378966
FALSE,0.554,0.949,"2",-4.928,"1",0.0787,0.000318,9.98e-05,0.2,0.233,4,-0.9988,0.543904957927411,0.608149267557793,0.036936598948665
TRUE,0.635,0.758,"7",-5.772,"1",0.0243,0.00643,0,0.229,0.322,4,-0.9917,0.303946674645909,0.528696482125229,0.0184677573255148
FALSE,0.319,0.781,"5",-3.496,"1",0.0329,0.0013,0,0.0944,0.238,3,0.3554,0.368362110412766,0.69712777853156,0.0538193299908052
FALSE,0.821,0.801,"1",-3.616,"1",0.0278,0.0136,5.18e-05,0.142,0.908,4,-0.93,0.294476166128988,0.589617146305974,0.0283791051508475
TRUE,0.502,0.645,"2",-10.611,"0",0.122,0.444,0.00964,0.107,0.518,4,0.9479,0.294066552110311,0.513430056564844,0.402427670119071
TRUE,0.63,0.91,"11",-2.919,"0",0.144,0.0287,0,0.196,0.743,4,0.9014,0.244334762140625,0.547308140378128,0.0625995385229264
FALSE,0.411,0.847,"7",-3.705,"1",0.219,0.0265,0,0.222,0.398,4,0.9943,0.257834594373182,0.853834385249161,0.000190836383824014
TRUE,0.72,0.607,"1",-4.168,"1",0.0322,0.0543,0,0.113,0.828,4,0.9981,0.293334475991825,0.567159640118463,0.147426889424773
TRUE,0.652,0.605,"8",-7.371,"1",0.0393,0.00481,0,0.0605,0.394,4,0.997,0.425166278598539,0.589935294310297,0.136492253777693
TRUE,0.489,0.498,"7",-5.055,"1",0.0259,0.635,1.91e-06,0.0915,0.248,4,0.9932,0.300983509404418,0.663820489667208,0.0509224722371614
FALSE,0.59,0.8,"0",-4.187,"1",0.0591,0.315,0,0.0962,0.64,4,0.9975,0.308673213712483,0.710625675479678,0.00258207410234613
TRUE,0.563,0.75,"11",-4.496,"1",0.127,0.113,0,0.0788,0.812,4,0.9995,0.323798429231916,0.813644806467762,0.123997386119834
TRUE,0.438,0.672,"11",-4.706,"0",0.0429,0.0055,0,0.0583,0.457,4,0.9957,0.330189569948856,0.869919574055966,0.0447728179594386
TRUE,0.624,0.723,"1",-6.782,"1",0.378,0.172,0,0.483,0.757,4,-0.9969,0.315102120260933,0.396697810861011,0.0941411302525789
TRUE,0.508,0.9,"2",-3.559,"1",0.117,0.202,0.000325,0.697,0.67,4,0.9265,0.269376413495184,0.758399341246485,0.00935792231224302
FALSE,0.554,0.805,"4",-3.128,"1",0.0597,0.0279,0,0.359,0.697,4,0.9757,0.267691476397082,0.463097170822085,0.00170885307333322
TRUE,0.663,0.693,"7",-5.776,"0",0.0635,0.0379,0,0.162,0.391,4,-0.9634,0.270616875807063,0.561559299512953,0.0591901212292948
FALSE,0.628,0.823,"8",-6.531,"0",0.028,0.495,2.8e-05,0.0768,0.41,4,0.9583,0.312101189187933,0.522179126683728,0.0549483488797519
TRUE,0.637,0.69,"9",-3.214,"0",0.0693,0.417,0,0.211,0.103,4,0,0.368808037730971,0.656549872039001,0.00859197446262209
FALSE,0.876,0.984,"10",-2.018,"0",0.274,0.233,0,0.0505,0.642,4,-0.9989,0.364218036670622,0.467752424708871,0.0655320576210221
TRUE,0.572,0.673,"6",-5.565,"1",0.042,0.0596,0,0.0887,0.573,4,-0.9818,0.321978406659569,0.496048882505135,0.0126745099594287
FALSE,0.54,0.906,"5",-4.652,"0",0.236,0.00247,0,0.368,0.438,4,0.6593,0.277259304556738,0.795089291980331,0.00821116913308235
TRUE,0.755,0.837,"2",-2.718,"0",0.142,0.0991,0,0.289,0.714,4,0,0.290060468906374,0.561568656807198,0.0786530916733376
FALSE,0.478,0.951,"2",-2.347,"1",0.19,0.0133,2.21e-06,0.0533,0.338,3,-0.9979,0.386238421504445,0.842053551794963,0.440358810954394
FALSE,0.619,0.972,"11",-0.517,"1",0.416,0.13,0,0.782,0.584,4,-0.9996,0.4411818962224,0.790878509570173,0.440358810954394
FALSE,0.583,0.698,"0",-4.836,"1",0.0363,0.255,0,0.118,0.34,4,0.9935,0.380428293579954,0.608153946204915,0.0625995385229264
FALSE,0.537,0.459,"10",-5.64,"1",0.0285,0.355,0,0.12,0.324,4,1,0.281635783415861,0.594763658140612,0.0183318586885492
FALSE,0.421,0.963,"4",-2.16,"0",0.415,0.0819,0,0.5,0.494,4,-0.9973,0.436379825492808,0.843728507464782,0.440358810954394
FALSE,0.606,0.809,"7",-4.667,"1",0.279,0.00778,1.59e-05,0.336,0.272,4,-0.9952,0.340376176732471,0.73144565517435,0.402427670119071
FALSE,0.701,0.931,"8",-0.945,"0",0.243,0.239,0,0.194,0.362,4,-0.8699,0.350912843723537,0.374273055203357,0.440358810954394
TRUE,0.592,0.944,"7",-2.94,"1",0.111,0.043,0,0.365,0.574,5,0.9925,0.362474998293275,0.58211727496877,0.104650211778818
FALSE,0.506,0.837,"5",-5.692,"1",0.3,0.336,0,0.281,0.408,5,-0.8927,0.318743617937608,0.550583193363807,0.402427670119071
FALSE,0.689,0.76,"0",-3.546,"1",0.0603,0.000574,1.3e-06,0.109,0.512,4,-0.9875,0.312545663974157,0.617693707687485,0.02143439565587
FALSE,0.56,0.758,"0",-6.472,"1",0.345,0.428,0,0.162,0.521,4,0.9911,0.455030336130426,0.423511137519475,0.402427670119071
TRUE,0.642,0.659,"1",-7.446,"0",0.322,0.00631,0,0.152,0.645,4,0.9995,0.352054533860699,0.419548323406804,0.0697668078525454
FALSE,0.621,0.967,"6",-2.35,"1",0.0692,8.46e-05,0.00612,0.12,0.315,4,-0.9959,0.368052721100787,0.524088014709667,0.0435949609281092
TRUE,0.834,0.628,"7",-6.616,"1",0.0626,0.000879,0.000192,0.292,0.766,4,-0.9711,0.340259974173981,0.654814093956592,0.0941411302525789
TRUE,0.736,0.718,"11",-3.605,"1",0.0299,0.206,0,0.186,0.682,4,-0.9821,0.281907406896331,0.608490808797728,0.0341336895612498
FALSE,0.605,0.622,"0",-5.133,"1",0.0425,0.114,0,0.15,0.177,3,0.9945,0.329278832396692,0.636352152411609,0.0240714075050745
FALSE,0.411,0.54,"4",-5.788,"1",0.0289,0.143,0,0.111,0.0997,4,0.9885,0.397800576074184,0.607643973668574,0.0882835134713138
FALSE,0.499,0.352,"0",-9.495,"1",0.0297,0.842,0,0.122,0.473,4,0.9374,0.22066865857219,0.77678642443751,0.0882835134713138
FALSE,0.463,0.839,"9",-3.084,"1",0.0361,0.00416,0,0.442,0.614,4,0.9938,0.272223376178185,0.682778367807165,0.0882835134713138
FALSE,0.473,0.604,"7",-4.034,"1",0.0337,0.0376,0,0.103,0.271,4,0.6209,0.336987419620511,0.579441088814758,0.0752398466369425
FALSE,0.422,0.933,"2",-2.439,"1",0.196,0.0654,0,0.382,0.854,5,0.9285,0.292346754244662,0.823395107070839,0.0179921120961353
FALSE,0.757,0.812,"7",-5.178,"1",0.0395,0.00137,0.018,0.563,0.542,4,0.9329,0.270887046755552,0.561507834394606,0.0179921120961353
FALSE,0.279,0.525,"4",-6.667,"1",0.0284,0.225,0,0.176,0.432,4,0.9842,0.234671066870215,0.934236936047573,0.0882835134713138
FALSE,0.388,0.419,"0",-7.111,"0",0.0286,0.417,0,0.171,0.382,4,-0.9857,0.51729457203324,0.669509724568044,0.0882835134713138
FALSE,0.466,0.195,"4",-9.281,"1",0.0657,0.924,0,0.138,0.288,4,0.9984,0.318994905970342,0.355404071358726,0.0882835134713138
TRUE,0.674,0.532,"9",-7.589,"1",0.0277,0.37,2.4e-06,0.102,0.767,4,0.9964,0.274021610770815,0.542699672962566,0.00303603337901841
TRUE,0.514,0.777,"9",-4.705,"1",0.0466,0.0838,0,0.27,0.534,4,0.9945,0.26519312138955,0.748611611466428,0.011623670651099
TRUE,0.308,0.529,"7",-5.319,"0",0.0874,0.479,0,0.441,0.485,4,0.9854,0.286090699001965,0.378006615607031,0.0317713664463374
FALSE,0.747,0.779,"7",-6.446,"1",0.196,0.00998,0.00202,0.0795,0.36,4,0.9998,0.476837198763024,0.430449571201991,0.0941411302525789
FALSE,0.457,0.895,"1",-5.987,"1",0.0722,0.00112,0,0.523,0.236,4,-0.8915,0.362842488884499,0.654650341307308,0.0220914800229004
TRUE,0.402,0.741,"11",-3.822,"1",0.0411,0.000299,0,0.203,0.356,5,0.9976,0.37227377903793,0.59809485489176,0.0490362762616887
TRUE,0.728,0.859,"5",-5.237,"0",0.137,0.0401,0,0.111,0.535,4,0.9909,0.311190451635769,0.304313244782139,0.147426889424773
FALSE,0.78,0.572,"2",-5.999,"1",0.0316,0.363,0.000457,0.0787,0.863,4,0.9871,0.280125150155494,0.500928711453796,0.0224767671159996
FALSE,0.753,0.975,"7",-4.621,"1",0.104,0.00223,0.001,0.0229,0.585,4,0.997,0.367974284373806,0.570799627579689,0.0882835134713138
FALSE,0.483,0.79,"0",-4.872,"1",0.0517,0.0198,3.14e-05,0.143,0.29,4,0.9949,0.34500539615631,0.632183477825552,0.00723443382314672
FALSE,0.654,0.817,"11",-4.908,"0",0.266,0.0816,0,0.41,0.794,4,0.8885,0.268234723358022,0.598824723842854,0.00821116913308235
FALSE,0.95,0.432,"9",-5.457,"1",0.109,0.0249,1.43e-05,0.155,0.769,4,0.9883,0.262559680907774,0.514604396992566,0.0882835134713138
TRUE,0.473,0.799,"3",-4.798,"1",0.0483,0.0738,0,0.121,0.506,4,0.975,0.330770582741305,0.729363657204883,0.0425749466525563
FALSE,0.693,0.759,"9",-4.544,"1",0.0566,0.364,0,0.207,0.881,4,0.9965,0.283050549565475,0.379115454975039,0.0882835134713138
FALSE,0.701,0.864,"3",-4.351,"1",0.0631,0.00331,0,0.0421,0.811,4,-0.9604,0.289053864243456,0.496086311682114,0.0882835134713138
FALSE,0.645,0.375,"3",-6.138,"0",0.0279,0.729,2.16e-05,0.102,0.534,3,-0.7227,0.256245524385833,0.37909674038655,0.0882835134713138
